"","ID","gene_name","rank_expr_norm","rank_pubmed_mean_norm","rank_tf_norm","rank_kinase_norm","rank_crisp_mean_norm","rank_crisp_min_norm","rank_expr_fold_change_norm","rank_is_TSG_norm","rank_GO_term_norm","rank_PPI_norm","SUM_RANK","is_oncogene"
"1902","TCGA-UF-A7JA_13_73211838_74577547","PIBF1",0.6,0.4,0.4,0.6,0.3,0.4,1,0.6,0.8,0.6,5.7,0
"1903","TCGA-UF-A7JA_13_73211838_74577547","KLF5",1,1,0.9,0.6,0.6,1,0.2,0.6,0.6,0.6,7.1,1
"1904","TCGA-UF-A7JA_13_73211838_74577547","KLF12",0.2,0.8,0.9,0.6,0.3,0.2,0.4,0.6,0.2,0.6,4.8,0
"1905","TCGA-L5-A4OM_11_69623641_70560309","FGF3",0.33,0.67,0.58,0.58,0.17,0.5,1,0.58,0.5,0.58,5.49,1
"1906","TCGA-L5-A4OM_11_69623641_70560309","ANO1",1,0.83,0.58,0.58,0.5,0.33,0.83,0.58,0.83,0.58,6.64,0
"1907","TCGA-L5-A4OM_11_69623641_70560309","FADD",0.5,1,0.58,0.58,0.83,1,0.5,0.58,0.17,0.58,6.32,0
"1908","TCGA-L5-A4OM_11_69623641_70560309","PPFIA1",0.67,0.33,0.58,0.58,0.33,0.17,0.67,0.58,0.33,0.58,4.82,0
"1909","TCGA-L5-A4OM_11_69623641_70560309","CTTN",0.83,0.5,0.58,0.58,0.67,0.67,0.33,0.58,1,0.58,6.32,0
"1910","TCGA-L5-A4OM_11_69623641_70560309","SHANK2",0.17,0.17,0.58,0.58,1,0.83,0.17,0.58,0.67,0.58,5.33,0
"1911","TCGA-CN-6016_19_8295041_9412883","CERS4",0.7,0.89,0.44,0.52,0.5,0.67,0.11,0.52,0.3,0.5,5.15,0
"1912","TCGA-CN-6016_19_8295041_9412883","CD320",0.74,0.81,0.44,0.52,0.22,0.37,0.7,0.52,0.85,0.5,5.67,0
"1913","TCGA-CN-6016_19_8295041_9412883","NDUFA7",0.93,0.56,0.44,0.52,0.63,0.41,0.56,0.52,0.3,0.5,5.37,0
"1914","TCGA-CN-6016_19_8295041_9412883","RPS28",1,0.69,0.44,0.52,1,1,0.48,0.52,0.8,0.5,6.95,0
"1915","TCGA-CN-6016_19_8295041_9412883","KANK3",0.48,0.69,0.44,0.52,0.07,0.22,0.52,0.52,0.59,0.5,4.55,0
"1916","TCGA-CN-6016_19_8295041_9412883","ANGPTL4",0.81,0.96,0.44,0.52,0.44,0.33,0.76,0.52,0.74,1,6.52,0
"1917","TCGA-CN-6016_19_8295041_9412883","RAB11B",0.96,0.85,0.44,0.52,0.15,0.48,0.81,0.52,0.91,0.5,6.14,0
"1918","TCGA-CN-6016_19_8295041_9412883","MARCH2",0.85,0.56,0.44,0.52,0.04,0.04,0.76,0.52,0.3,0.5,4.53,0
"1919","TCGA-CN-6016_19_8295041_9412883","HNRNPM",0.89,0.93,0.44,0.52,0.96,0.96,0.44,0.52,0.8,0.5,6.96,0
"1920","TCGA-CN-6016_19_8295041_9412883","PRAM1",0.52,0.19,0.44,0.52,0.59,0.19,0.91,0.52,0.91,0.5,5.29,0
"1921","TCGA-CN-6016_19_8295041_9412883","ZNF414",0.78,0.56,0.94,0.52,0.67,0.85,0.91,0.52,0.3,0.5,6.55,0
"1922","TCGA-CN-6016_19_8295041_9412883","MYO1F",0.59,0.78,0.44,0.52,0.5,0.3,0.67,0.52,0.96,0.5,5.78,0
"1923","TCGA-CN-6016_19_8295041_9412883","ADAMTS10",0.56,0.74,0.44,0.52,0.7,0.93,0.96,0.52,0.3,0.5,6.17,0
"1924","TCGA-CN-6016_19_8295041_9412883","ACTL9",0.19,0.19,0.44,0.52,0.19,0.56,0.26,0.52,0.7,0.5,4.07,0
"1925","TCGA-CN-6016_19_8295041_9412883","OR2Z1",0.19,0.19,0.44,0.52,0.41,0.26,0.35,0.52,0.3,0.5,3.68,0
"1926","TCGA-CN-6016_19_8295041_9412883","ZNF558",0.63,0.56,0.94,0.52,0.33,0.44,0.63,0.52,0.65,0.5,5.72,0
"1927","TCGA-CN-6016_19_8295041_9412883","MBD3L1",0.19,0.56,0.44,0.52,0.11,0.07,0.19,0.52,1,0.5,4.1,0
"1928","TCGA-CN-6016_19_8295041_9412883","MUC16",0.41,1,0.44,0.52,0.3,0.11,0.04,0.52,0.65,0.5,4.49,1
"1929","TCGA-CN-6016_19_8295041_9412883","OR1M1",0.19,0.19,0.44,0.52,0.56,0.15,0.15,0.52,0.3,0.5,3.52,0
"1930","TCGA-CN-6016_19_8295041_9412883","OR7G2",0.19,0.19,0.44,0.52,0.93,0.89,0.35,0.52,0.3,0.5,4.83,0
"1931","TCGA-CN-6016_19_8295041_9412883","OR7G1",0.19,0.19,0.44,0.52,0.85,0.78,0.22,0.52,0.3,0.5,4.51,0
"1932","TCGA-CN-6016_19_8295041_9412883","OR7G3",0.19,0.39,0.44,0.52,0.89,0.81,0.35,0.52,0.3,0.5,4.91,0
"1933","TCGA-CN-6016_19_8295041_9412883","ZNF317",0.67,0.19,0.94,0.52,0.74,0.74,0.59,0.52,0.3,0.5,5.71,0
"1934","TCGA-CN-6016_19_8295041_9412883","OR7D2",0.37,0.19,0.44,0.52,0.26,0.52,1,0.52,0.3,0.5,4.62,0
"1935","TCGA-CN-6016_19_8295041_9412883","OR7D4",0.19,0.19,0.44,0.52,0.78,0.7,0.35,0.52,0.3,0.5,4.49,0
"1936","TCGA-CN-6016_19_8295041_9412883","OR7E24",0.19,0.44,0.44,0.52,0.81,0.59,0.07,0.52,0.3,0.5,4.38,0
"1937","TCGA-CN-6016_19_8295041_9412883","ZNF699",0.44,0.39,0.94,0.52,0.37,0.63,0.85,0.52,0.3,0.5,5.46,0
"1938","TCGA-FV-A4ZP_7_80968923_81755456","HGF",1,1,0.75,0.75,0.5,1,1,0.75,0.5,0.75,8,1
"1939","TCGA-FV-A4ZP_7_80968923_81755456","CACNA2D1",0.5,0.5,0.75,0.75,1,0.5,0.5,0.75,1,0.75,7,0
"1940","TCGA-CN-A49B_7_106091055_107840971","CCDC71L",0.87,0.2,0.5,0.53,0.47,0.8,1,0.53,0.13,0.53,5.56,0
"1941","TCGA-CN-A49B_7_106091055_107840971","PIK3CG",0.27,0.93,0.5,0.53,0.73,0.47,0.27,0.53,0.53,0.53,5.29,1
"1942","TCGA-CN-A49B_7_106091055_107840971","PRKAR2B",0.47,0.7,0.5,0.53,0.07,0.07,0.2,0.53,0.93,0.53,4.53,0
"1943","TCGA-CN-A49B_7_106091055_107840971","HBP1",0.8,0.87,1,0.53,0.27,0.27,0.4,0.53,0.87,0.53,6.07,0
"1944","TCGA-CN-A49B_7_106091055_107840971","COG5",0.67,0.13,0.5,0.53,0.8,0.93,0.73,0.53,0.13,0.53,5.48,0
"1945","TCGA-CN-A49B_7_106091055_107840971","GPR22",0.2,0.07,0.5,0.53,0.13,0.33,0.67,0.53,0.63,0.53,4.12,0
"1946","TCGA-CN-A49B_7_106091055_107840971","DUS4L",0.53,0.33,0.5,0.53,0.33,0.2,0.87,0.53,0.27,0.53,4.62,0
"1947","TCGA-CN-A49B_7_106091055_107840971","BCAP29",1,0.33,0.5,0.53,0.4,0.67,0.8,0.53,0.73,0.53,6.02,0
"1948","TCGA-CN-A49B_7_106091055_107840971","SLC26A4",0.4,0.7,0.5,0.53,0.57,0.53,0.93,0.53,0.63,0.53,5.85,0
"1949","TCGA-CN-A49B_7_106091055_107840971","CBLL1",0.6,0.47,0.5,0.53,0.93,0.73,0.53,0.53,0.43,0.53,5.78,0
"1950","TCGA-CN-A49B_7_106091055_107840971","SLC26A3",0.07,0.6,0.5,0.53,0.57,0.4,0.13,0.53,0.43,0.53,4.29,0
"1951","TCGA-CN-A49B_7_106091055_107840971","DLD",0.93,1,0.5,0.53,1,1,0.47,0.53,0.33,0.53,6.82,0
"1952","TCGA-CN-A49B_7_106091055_107840971","LAMB1",0.73,0.8,0.5,0.53,0.67,0.6,0.6,0.53,0.8,0.53,6.29,0
"1953","TCGA-CN-A49B_7_106091055_107840971","LAMB4",0.13,0.33,0.5,0.53,0.87,0.87,0.07,0.53,0.13,0.53,4.49,0
"1954","TCGA-CN-A49B_7_106091055_107840971","NRCAM",0.33,0.53,0.5,0.53,0.2,0.13,0.33,0.53,1,0.53,4.61,0
"1955","TCGA-CR-7389_X_856620_2271299","CRLF2",0.33,1,0.56,0.56,0.67,0.56,0.89,0.56,0.33,0.78,6.24,1
"1956","TCGA-CR-7389_X_856620_2271299","CSF2RA",0.44,0.44,0.56,0.56,0.89,0.89,0.44,0.56,0.22,0.94,5.94,0
"1957","TCGA-CR-7389_X_856620_2271299","IL3RA",0.56,0.67,0.56,0.56,0.56,0.44,0.78,0.56,0.89,0.94,6.52,0
"1958","TCGA-CR-7389_X_856620_2271299","SLC25A6",1,0.33,0.56,0.56,1,0.67,0.67,0.56,1,0.39,6.74,0
"1959","TCGA-CR-7389_X_856620_2271299","ASMTL",0.67,0.89,0.56,0.56,0.78,0.78,0.22,0.56,0.11,0.39,5.52,0
"1960","TCGA-CR-7389_X_856620_2271299","AKAP17A",0.78,0.17,0.56,0.56,0.44,0.33,0.56,0.56,0.56,0.39,4.91,0
"1961","TCGA-CR-7389_X_856620_2271299","ASMT",0.17,0.67,0.56,0.56,0.28,0.17,0.33,0.56,0.56,0.39,4.25,0
"1962","TCGA-CR-7389_X_856620_2271299","ASMT",0.17,0.67,0.56,0.56,0.28,0.17,0.11,0.56,0.56,0.39,4.03,0
"1963","TCGA-CR-7389_X_856620_2271299","DHRSX",0.89,0.17,0.56,0.56,0.11,1,1,0.56,0.78,0.39,6.02,0
"1964","TCGA-CV-7418-a_1_164238595_165000644","PBX1",1,1,1,1,1,1,1,1,1,1,10,1
"1965","TCGA-CV-7418-a_2_191673290_192448363","GLS",0.5,0.75,0.38,0.62,1,1,0.25,0.62,0.75,0.62,6.49,0
"1966","TCGA-CV-7418-a_2_191673290_192448363","STAT1",1,1,0.88,0.62,0.5,0.25,1,0.62,0.25,0.62,6.74,0
"1967","TCGA-CV-7418-a_2_191673290_192448363","STAT4",0.25,0.5,0.88,0.62,0.75,0.5,0.5,0.62,0.5,0.62,5.74,1
"1968","TCGA-CV-7418-a_2_191673290_192448363","MYO1B",0.75,0.25,0.38,0.62,0.25,0.75,0.75,0.62,1,0.62,5.99,0
"1969","TCGA-CV-7438-a_12_67628831_69198112","CAND1",0.89,0.56,0.56,0.5,0.78,0.78,0.67,0.56,1,0.56,6.86,0
"1970","TCGA-CV-7438-a_12_67628831_69198112","DYRK2",0.67,0.67,0.56,1,0.67,0.44,0.78,0.56,0.78,0.56,6.69,0
"1971","TCGA-CV-7438-a_12_67628831_69198112","IFNG",0.33,1,0.56,0.5,0.11,0.33,0.33,0.56,0.56,0.56,4.84,0
"1972","TCGA-CV-7438-a_12_67628831_69198112","IL26",0.22,0.33,0.56,0.5,0.22,0.11,0.22,0.56,0.67,0.56,3.95,0
"1973","TCGA-CV-7438-a_12_67628831_69198112","IL22",0.11,0.78,0.56,0.5,0.33,0.22,0.11,0.56,0.33,0.56,4.06,0
"1974","TCGA-CV-7438-a_12_67628831_69198112","MDM1",0.56,0.22,0.56,0.5,0.44,0.56,1,0.56,0.22,0.56,5.18,0
"1975","TCGA-CV-7438-a_12_67628831_69198112","RAP1B",1,0.89,0.56,0.5,0.89,0.89,0.89,0.56,0.89,0.56,7.63,1
"1976","TCGA-CV-7438-a_12_67628831_69198112","NUP107",0.78,0.44,0.56,0.5,1,1,0.5,0.56,0.44,0.56,6.34,0
"1977","TCGA-CV-7438-a_12_67628831_69198112","SLC35E3",0.44,0.11,0.56,0.5,0.56,0.67,0.5,0.56,0.11,0.56,4.57,0
"1978","TCGA-DD-A4ND_11_66381884_67732314","RBM14",0.45,0.61,0.49,0.49,1,1,0.12,0.51,0.66,0.51,5.84,0
"1979","TCGA-DD-A4ND_11_66381884_67732314","RBM4",0.78,0.82,0.49,0.49,0.39,0.55,0.44,0.51,0.8,0.51,5.78,0
"1980","TCGA-DD-A4ND_11_66381884_67732314","RBM14-RBM4",0.3,0.09,0.49,0.49,0.03,0.03,0.4,0.51,0.17,0.51,3.02,0
"1981","TCGA-DD-A4ND_11_66381884_67732314","RBM4B",0.52,0.24,0.49,0.49,0.85,0.72,0.66,0.51,0.88,0.51,5.87,0
"1982","TCGA-DD-A4ND_11_66381884_67732314","SPTBN2",0.38,0.75,0.49,0.49,0.25,0.25,0.03,0.51,0.72,0.51,4.38,0
"1983","TCGA-DD-A4ND_11_66381884_67732314","C11orf80",0.42,0.24,0.49,0.49,0.15,0.15,0.95,0.51,0.17,0.51,4.08,0
"1984","TCGA-DD-A4ND_11_66381884_67732314","RCE1",0.62,0.88,0.49,0.49,0.75,0.75,0.98,0.51,0.36,0.51,6.34,0
"1985","TCGA-DD-A4ND_11_66381884_67732314","PC",0.98,1,0.49,0.49,0.9,0.92,0.25,0.51,0.82,0.51,6.87,0
"1986","TCGA-DD-A4ND_11_66381884_67732314","LRFN4",0.25,0.5,0.49,0.49,0.42,0.42,0.8,0.51,0.46,0.51,4.85,0
"1987","TCGA-DD-A4ND_11_66381884_67732314","C11orf86",0.12,0.24,0.49,0.49,0.58,0.22,0.48,0.51,0.17,0.51,3.81,0
"1988","TCGA-DD-A4ND_11_66381884_67732314","SYT12",0.4,0.54,0.49,0.49,0.55,0.65,0.2,0.51,0.6,0.51,4.94,0
"1989","TCGA-DD-A4ND_11_66381884_67732314","RHOD",0.8,0.9,0.49,0.49,0.35,0.62,0.44,0.51,0.66,0.51,5.77,0
"1990","TCGA-DD-A4ND_11_66381884_67732314","KDM2A",0.75,0.92,0.99,0.49,0.92,0.9,0.82,0.51,0.98,0.51,7.79,0
"1991","TCGA-DD-A4ND_11_66381884_67732314","AP001885.1",0.04,0.09,0.49,0.49,0.05,0.05,0.07,0.51,0.17,0.51,2.47,0
"1992","TCGA-DD-A4ND_11_66381884_67732314","ADRBK1",0.66,0.54,0.49,0.99,0.07,0.07,0.55,0.51,0.17,0.51,4.56,0
"1993","TCGA-DD-A4ND_11_66381884_67732314","ANKRD13D",0.48,0.09,0.49,0.49,0.2,0.4,0.72,0.51,0.75,0.51,4.64,0
"1994","TCGA-DD-A4ND_11_66381884_67732314","SSH3",0.58,0.58,0.49,0.49,0.61,0.38,0.7,0.51,0.42,0.51,5.27,0
"1995","TCGA-DD-A4ND_11_66381884_67732314","POLD4",0.92,0.66,0.49,0.49,0.72,0.3,0.28,0.51,0.4,0.51,5.28,0
"1996","TCGA-DD-A4ND_11_66381884_67732314","CLCF1",0.28,0.7,0.49,0.49,0.17,0.17,0.35,0.51,0.92,0.51,4.59,0
"1997","TCGA-DD-A4ND_11_66381884_67732314","RAD9A",0.55,0.78,0.49,0.49,0.98,0.98,0.9,0.51,0.7,0.51,6.89,0
"1998","TCGA-DD-A4ND_11_66381884_67732314","PPP1CA",0.95,0.85,0.49,0.49,0.95,0.95,0.62,0.51,0.85,0.51,7.17,0
"1999","TCGA-DD-A4ND_11_66381884_67732314","TBC1D10C",0.32,0.44,0.49,0.49,0.82,0.45,0.3,0.51,0.52,0.51,4.85,0
"2000","TCGA-DD-A4ND_11_66381884_67732314","CARNS1",0.17,0.35,0.49,0.49,0.65,0.82,0.5,0.51,0.36,0.51,4.85,0
"2001","TCGA-DD-A4ND_11_66381884_67732314","RPS6KB2",0.88,0.8,0.49,0.99,0.22,0.12,0.88,0.51,0.98,0.51,6.38,1
"2002","TCGA-DD-A4ND_11_66381884_67732314","PTPRCAP",0.35,0.48,0.49,0.49,0.3,0.32,0.15,0.51,0.17,0.51,3.77,0
"2003","TCGA-DD-A4ND_11_66381884_67732314","CORO1B",0.85,0.61,0.49,0.49,0.28,0.28,0.66,0.51,0.78,0.51,5.46,0
"2004","TCGA-DD-A4ND_11_66381884_67732314","GPR152",0.1,0.24,0.49,0.49,0.52,0.5,0.92,0.51,0.17,0.51,4.45,0
"2005","TCGA-DD-A4ND_11_66381884_67732314","CABP4",0.2,0.24,0.49,0.49,0.32,0.68,0.38,0.51,0.5,0.51,4.32,0
"2006","TCGA-DD-A4ND_11_66381884_67732314","TMEM134",0.7,0.35,0.49,0.49,0.48,0.35,0.17,0.51,0.17,0.51,4.22,0
"2007","TCGA-DD-A4ND_11_66381884_67732314","AIP",0.82,0.95,0.49,0.49,0.5,0.58,0.52,0.51,0.98,0.51,6.35,0
"2008","TCGA-DD-A4ND_11_66381884_67732314","PITPNM1",0.5,0.44,0.49,0.49,0.78,0.78,0.85,0.51,0.46,0.51,5.81,0
"2009","TCGA-DD-A4ND_11_66381884_67732314","CDK2AP2",0.9,0.4,0.49,0.49,0.68,0.6,0.75,0.51,0.62,0.51,5.95,0
"2010","TCGA-DD-A4ND_11_66381884_67732314","CABP2",0.04,0.09,0.49,0.49,0.45,0.52,0.05,0.51,0.56,0.51,3.71,0
"2011","TCGA-DD-A4ND_11_66381884_67732314","GSTP1",0.6,0.98,0.49,0.49,0.8,0.88,0.1,0.51,0.9,0.51,6.26,0
"2012","TCGA-DD-A4ND_11_66381884_67732314","C11orf72",0.15,0.09,0.49,0.49,0.1,0.1,1,0.51,0.17,0.51,3.61,0
"2013","TCGA-DD-A4ND_11_66381884_67732314","NDUFV1",1,0.66,0.49,0.49,0.88,0.85,0.6,0.51,0.17,0.51,6.16,0
"2014","TCGA-DD-A4ND_11_66381884_67732314","NUDT8",0.66,0.09,0.49,0.49,0.7,0.8,0.32,0.51,0.17,0.51,4.74,0
"2015","TCGA-DD-A4ND_11_66381884_67732314","TBX10",0.22,0.24,0.99,0.49,0.61,0.7,0.78,0.51,0.56,0.51,5.61,0
"2016","TCGA-DD-A4ND_11_66381884_67732314","ACY3",0.72,0.35,0.49,0.49,0.39,0.48,0.58,0.51,0.17,0.51,4.69,0
"2017","TCGA-DD-A4ND_11_66381884_67732314","ALDH3B2",0.07,0.72,0.49,0.49,0.12,0.2,0.22,0.51,0.17,0.51,3.5,0
"2018","TCGA-DK-A2I4_3_11624211_13431721","VGLL4",0.64,0.82,0.55,0.5,0.09,0.18,0.18,0.55,1,0.5,5.01,0
"2019","TCGA-DK-A2I4_3_11624211_13431721","TAMM41",0.45,0.14,0.55,0.5,0.91,0.91,0.73,0.55,0.36,0.5,5.6,0
"2020","TCGA-DK-A2I4_3_11624211_13431721","TIMP4",0.18,0.91,0.55,0.5,0.18,0.27,0.55,0.55,0.64,0.5,4.83,0
"2021","TCGA-DK-A2I4_3_11624211_13431721","TSEN2",0.27,0.14,0.55,0.5,0.82,0.64,0.36,0.55,0.36,0.5,4.69,0
"2022","TCGA-DK-A2I4_3_11624211_13431721","MKRN2",0.55,0.55,0.55,0.5,0.45,0.55,0.64,0.55,0.73,0.5,5.57,0
"2023","TCGA-DK-A2I4_3_11624211_13431721","RAF1",0.91,1,0.55,1,0.73,0.82,0.82,0.55,0.55,1,7.93,1
"2024","TCGA-DK-A2I4_3_11624211_13431721","TMEM40",0.73,0.45,0.55,0.5,0.36,0.45,0.91,0.55,0.14,0.5,5.14,0
"2025","TCGA-DK-A2I4_3_11624211_13431721","CAND2",0.09,0.27,0.55,0.5,0.64,0.73,0.09,0.55,0.36,0.5,4.28,0
"2026","TCGA-DK-A2I4_3_11624211_13431721","RPL32",1,0.73,0.55,0.5,1,1,0.45,0.55,0.14,0.5,6.42,0
"2027","TCGA-DK-A2I4_3_11624211_13431721","IQSEC1",0.36,0.36,0.55,0.5,0.55,0.36,0.27,0.55,0.91,0.5,4.91,0
"2028","TCGA-DK-A2I4_3_11624211_13431721","NUP210",0.82,0.64,0.55,0.5,0.27,0.09,1,0.55,0.82,0.5,5.74,0
"2029","TCGA-DX-A3LT_11_33313380_34577972","HIPK3",0.36,0.73,0.5,1,0.73,0.18,0.09,0.55,0.73,0.5,5.37,0
"2030","TCGA-DX-A3LT_11_33313380_34577972","KIAA1549L",0.18,0.18,0.5,0.5,0.27,0.09,1,0.55,0.18,0.5,3.95,0
"2031","TCGA-DX-A3LT_11_33313380_34577972","C11orf91",0.09,0.09,0.5,0.5,0.91,0.55,0.82,0.55,0.18,0.5,4.69,0
"2032","TCGA-DX-A3LT_11_33313380_34577972","CD59",0.91,0.91,0.5,0.5,0.64,0.27,0.18,0.55,0.45,0.5,5.41,0
"2033","TCGA-DX-A3LT_11_33313380_34577972","FBXO3",0.45,0.36,0.5,0.5,0.45,0.64,0.27,0.55,0.91,0.5,5.13,0
"2034","TCGA-DX-A3LT_11_33313380_34577972","LMO2",0.55,0.82,0.5,0.5,0.18,0.82,0.45,0.55,1,0.5,5.87,1
"2035","TCGA-DX-A3LT_11_33313380_34577972","CAPRIN1",1,0.45,0.5,0.5,0.82,1,0.68,0.55,0.64,1,7.14,0
"2036","TCGA-DX-A3LT_11_33313380_34577972","NAT10",0.73,0.55,0.5,0.5,1,0.91,0.55,0.55,0.55,0.5,6.34,0
"2037","TCGA-DX-A3LT_11_33313380_34577972","ABTB2",0.64,0.27,0.5,0.5,0.09,0.36,0.91,0.55,0.36,0.5,4.68,0
"2038","TCGA-DX-A3LT_11_33313380_34577972","CAT",0.82,1,0.5,0.5,0.55,0.45,0.36,0.55,0.82,0.5,6.05,0
"2039","TCGA-DX-A3LT_11_33313380_34577972","ELF5",0.27,0.64,1,0.5,0.36,0.73,0.68,0.55,0.18,0.5,5.41,0
"2040","TCGA-DS-A0VM_9_5449154_6542265","PDCD1LG2",0.56,0.89,0.56,0.56,0.44,0.44,0.33,0.56,0.67,0.94,5.95,1
"2041","TCGA-DS-A0VM_9_5449154_6542265","ERMP1",1,0.44,0.56,0.56,0.89,1,1,0.56,0.56,0.44,7.01,0
"2042","TCGA-DS-A0VM_9_5449154_6542265","KIAA2026",0.67,0.11,0.56,0.56,0.11,0.11,0.44,0.56,0.22,0.44,3.78,0
"2043","TCGA-DS-A0VM_9_5449154_6542265","MLANA",0.22,0.56,0.56,0.56,0.56,0.89,0.78,0.56,0.22,0.44,5.35,0
"2044","TCGA-DS-A0VM_9_5449154_6542265","RANBP6",0.78,0.28,0.56,0.56,0.33,0.56,0.67,0.56,0.83,0.44,5.57,0
"2045","TCGA-DS-A0VM_9_5449154_6542265","IL33",0.44,1,0.56,0.56,0.22,0.22,0.11,0.56,0.44,0.94,5.05,0
"2046","TCGA-DS-A0VM_9_5449154_6542265","TPD52L3",0.11,0.28,0.56,0.56,0.67,0.67,0.89,0.56,0.22,0.44,4.96,0
"2047","TCGA-DS-A0VM_9_5449154_6542265","UHRF2",0.89,0.67,0.56,0.56,0.78,0.33,0.56,0.56,1,0.44,6.35,0
"2048","TCGA-DS-A0VM_9_5449154_6542265","GLDC",0.33,0.78,0.56,0.56,1,0.78,0.22,0.56,0.83,0.44,6.06,0
"2049","TCGA-18-4083_12_112509677_113389501","NAA25",0.5,0.31,0.5,0.56,0.75,0.75,1,0.56,0.12,0.56,5.61,0
"2050","TCGA-18-4083_12_112509677_113389501","TRAFD1",0.75,0.12,1,0.56,0.12,0.12,0.25,0.56,0.88,0.56,4.92,0
"2051","TCGA-18-4083_12_112509677_113389501","HECTD4",0.25,0.5,0.5,0.56,0.62,0.62,0.62,0.56,0.75,0.56,5.54,0
"2052","TCGA-18-4083_12_112509677_113389501","RPL6",1,0.75,0.5,0.56,1,1,0.75,0.56,1,0.56,7.68,0
"2053","TCGA-18-4083_12_112509677_113389501","PTPN11",0.88,1,0.5,0.56,0.88,0.88,0.5,0.56,0.38,0.56,6.7,1
"2054","TCGA-18-4083_12_112509677_113389501","RPH3A",0.12,0.31,0.5,0.56,0.25,0.25,0.88,0.56,0.25,0.56,4.24,0
"2055","TCGA-18-4083_12_112509677_113389501","OAS1",0.62,0.88,0.5,0.56,0.38,0.38,0.12,0.56,0.62,0.56,5.18,0
"2056","TCGA-18-4083_12_112509677_113389501","OAS3",0.38,0.62,0.5,0.56,0.5,0.5,0.38,0.56,0.5,0.56,5.06,0
"2057","TCGA-DX-A1KZ_2_136337569_137552682","R3HDM1",0.43,0.29,0.57,0.57,0.29,0.57,0.29,0.57,0.29,0.57,4.44,0
"2058","TCGA-DX-A1KZ_2_136337569_137552682","UBXN4",0.86,0.14,0.57,0.57,0.57,0.71,0.64,0.57,0.29,0.57,5.49,0
"2059","TCGA-DX-A1KZ_2_136337569_137552682","LCT",0.21,0.86,0.57,0.57,0.71,0.43,0.86,0.57,0.86,0.57,6.21,0
"2060","TCGA-DX-A1KZ_2_136337569_137552682","MCM6",1,0.71,0.57,0.57,1,1,1,0.57,1,0.57,7.99,0
"2061","TCGA-DX-A1KZ_2_136337569_137552682","DARS",0.71,0.57,0.57,0.57,0.14,0.14,0.43,0.57,0.29,0.57,4.56,0
"2062","TCGA-DX-A1KZ_2_136337569_137552682","CXCR4",0.57,1,0.57,0.57,0.43,0.29,0.64,0.57,0.57,0.57,5.78,1
"2063","TCGA-DX-A1KZ_2_136337569_137552682","THSD7B",0.21,0.43,0.57,0.57,0.86,0.86,0.14,0.57,0.71,0.57,5.49,0
"2064","TCGA-DX-A1KZ_6_127167396_127881780","RSPO3",0.67,1,0.58,0.58,1,0.33,1,0.58,0.83,0.58,7.15,1
"2065","TCGA-DX-A1KZ_6_127167396_127881780","RNF146",0.83,0.83,0.58,0.58,0.67,1,0.67,0.58,1,0.58,7.32,0
"2066","TCGA-DX-A1KZ_6_127167396_127881780","ECHDC1",1,0.67,0.58,0.58,0.5,0.67,0.33,0.58,0.42,0.58,5.91,0
"2067","TCGA-DX-A1KZ_6_127167396_127881780","SOGA3",0.33,0.17,0.58,0.58,0.17,0.17,0.5,0.58,0.42,0.58,4.08,0
"2068","TCGA-DX-A1KZ_6_127167396_127881780","KIAA0408",0.5,0.5,0.58,0.58,0.33,0.5,0.17,0.58,0.42,0.58,4.74,0
"2069","TCGA-DX-A1KZ_6_127167396_127881780","C6orf58",0.17,0.33,0.58,0.58,0.83,0.83,0.83,0.58,0.42,0.58,5.73,0
"2070","TCGA-DX-A1L3_19_7199978_7544588","INSR",0.8,1,0.6,1,1,1,0.6,0.6,0.8,1,8.4,1
"2071","TCGA-DX-A1L3_19_7199978_7544588","CTB-133G6.1",0.2,0.4,0.6,0.5,0.2,0.2,0.2,0.6,0.3,0.5,3.7,0
"2072","TCGA-DX-A1L3_19_7199978_7544588","CTD-2207O23.3",0.4,0.4,0.6,0.5,0.4,0.4,1,0.6,0.3,0.5,5.1,0
"2073","TCGA-DX-A1L3_19_7199978_7544588","ARHGEF18",1,0.8,0.6,0.5,0.6,0.8,0.8,0.6,0.6,0.5,6.8,0
"2074","TCGA-DX-A1L3_19_7199978_7544588","PEX11G",0.6,0.4,0.6,0.5,0.8,0.6,0.4,0.6,1,0.5,6,0
"2075","TCGA-77-A5G6_6_111897578_112182151","TRAF3IP2",1,0.5,0.75,0.5,0.5,0.5,1,0.75,1,0.75,7.25,0
"2076","TCGA-77-A5G6_6_111897578_112182151","FYN",0.5,1,0.75,1,1,1,0.5,0.75,0.5,0.75,7.75,1
"2077","TCGA-Q1-A6DT_1_59157050_59874107","MYSM1",1,0.67,0.83,0.67,0.67,0.67,1,0.67,0.33,0.67,7.18,0
"2078","TCGA-Q1-A6DT_1_59157050_59874107","JUN",0.67,1,0.83,0.67,1,1,0.67,0.67,1,0.67,8.18,1
"2079","TCGA-Q1-A6DT_1_59157050_59874107","FGGY",0.33,0.33,0.33,0.67,0.33,0.33,0.33,0.67,0.67,0.67,4.66,0
"2080","TCGA-DX-A3M1_9_93641605_94150429","SYK",0.5,1,0.75,1,0.5,1,1,0.75,1,0.75,8.25,1
"2081","TCGA-DX-A3M1_9_93641605_94150429","AUH",1,0.5,0.75,0.5,1,0.5,0.5,0.75,0.5,0.75,6.75,0
